objective,correct algorithm,true,predicted algorithm,pred,equal,sape
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",118353.0,"static_vbp_f<vbp_l<bw, 8> >",190134.66666666663,0,46.5377870320045
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",133783.0,"static_vbp_f<vbp_l<bw, 8> >",159506.33333333334,0,17.541267553769433
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",109632.66666666669,"static_vbp_f<vbp_l<bw, 8> >",158431.33333333334,0,36.40822092236679
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",134812.66666666666,"static_vbp_f<vbp_l<bw, 8> >",161948.0,0,18.287688620010297
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",121486.66666666669,"dynamic_vbp_f<512, 64, 8>",121486.66666666669,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",125742.33333333331,"static_vbp_f<vbp_l<bw, 8> >",165486.0,0,27.293818710404793
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",123298.0,"dynamic_vbp_f<512, 64, 8>",123298.0,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",127295.33333333331,"dynamic_vbp_f<512, 64, 8>",127295.33333333331,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",123807.33333333331,"dynamic_vbp_f<512, 64, 8>",123807.33333333331,1,0.0
runtime compr ram2ram [µs],group_simple_f<8>,162279.33333333334,"dynamic_vbp_f<512, 64, 8>",185631.3333333333,0,13.4241356976695
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",125739.66666666669,"dynamic_vbp_f<512, 64, 8>",125739.66666666669,1,0.0
runtime compr ram2ram [µs],group_simple_f<8>,157212.66666666666,"dynamic_vbp_f<512, 64, 8>",176430.0,0,11.519709709389693
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",126002.33333333331,"dynamic_vbp_f<512, 64, 8>",126002.33333333331,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",142237.0,"static_vbp_f<vbp_l<bw, 8> >",177441.66666666666,0,22.025033471110568
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",127394.33333333331,"dynamic_vbp_f<512, 64, 8>",127394.33333333331,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",144207.0,"dynamic_vbp_f<512, 64, 8>",144207.0,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",117352.0,"static_vbp_f<vbp_l<bw, 8> >",179039.66666666666,0,41.62577670312368
runtime compr ram2ram [µs],group_simple_f<8>,151269.33333333334,"dynamic_vbp_f<512, 64, 8>",158287.33333333334,0,4.534226366739531
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",129622.0,"dynamic_vbp_f<512, 64, 8>",129622.0,1,0.0
runtime compr ram2ram [µs],group_simple_f<8>,155241.66666666666,"dynamic_vbp_f<512, 64, 8>",201419.3333333333,0,25.894430098422117
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",117312.0,"static_vbp_f<vbp_l<bw, 8> >",187831.0,0,46.22029671334423
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",133702.33333333334,"static_vbp_f<vbp_l<bw, 8> >",188328.0,0,33.92578959953047
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",131796.33333333334,"dynamic_vbp_f<512, 64, 8>",131796.33333333334,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",105766.66666666669,"static_vbp_f<vbp_l<bw, 8> >",137594.0,0,26.156513925832968
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",118716.66666666669,"dynamic_vbp_f<512, 64, 8>",118716.66666666669,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",121392.0,"static_vbp_f<vbp_l<bw, 8> >",140180.66666666666,0,14.36592508391549
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",134952.0,"dynamic_vbp_f<512, 64, 8>",134952.0,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",153468.0,"dynamic_vbp_f<512, 64, 8>",153468.0,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",119734.0,"dynamic_vbp_f<512, 64, 8>",119734.0,1,0.0
runtime compr ram2ram [µs],group_simple_f<8>,156593.66666666666,"dynamic_vbp_f<512, 64, 8>",199981.3333333333,0,24.33578723503704
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",135969.33333333334,"dynamic_vbp_f<512, 64, 8>",135969.33333333334,1,0.0
runtime compr ram2ram [µs],group_simple_f<8>,151701.66666666666,"dynamic_vbp_f<512, 64, 8>",153936.66666666666,0,1.462512882873549
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",137493.0,"dynamic_vbp_f<512, 64, 8>",137493.0,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",142458.33333333334,"dynamic_vbp_f<512, 64, 8>",142458.33333333334,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",122635.0,"dynamic_vbp_f<512, 64, 8>",122635.0,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",143247.33333333334,"dynamic_vbp_f<512, 64, 8>",143247.33333333334,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",105894.33333333331,"static_vbp_f<vbp_l<bw, 8> >",145656.66666666666,0,31.613735054389245
runtime compr ram2ram [µs],group_simple_f<8>,151645.66666666666,"dynamic_vbp_f<512, 64, 8>",161366.66666666666,0,6.211256851433969
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",124231.33333333331,"dynamic_vbp_f<512, 64, 8>",124231.33333333331,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",144410.33333333334,"dynamic_vbp_f<512, 64, 8>",144410.33333333334,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",142677.33333333334,"dynamic_vbp_f<512, 64, 8>",142677.33333333334,1,0.0
runtime compr ram2ram [µs],group_simple_f<8>,158877.66666666666,"dynamic_vbp_f<512, 64, 8>",201365.0,0,23.588173897594963
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",143827.66666666666,"dynamic_vbp_f<512, 64, 8>",143827.66666666666,1,0.0
runtime compr ram2ram [µs],group_simple_f<8>,153937.66666666666,"dynamic_vbp_f<512, 64, 8>",184990.0,0,18.323870481705544
runtime compr ram2ram [µs],group_simple_f<8>,145888.66666666666,"dynamic_vbp_f<512, 64, 8>",146065.33333333334,0,0.1210236315766772
runtime compr ram2ram [µs],group_simple_f<8>,155360.33333333334,"dynamic_vbp_f<512, 64, 8>",166480.0,0,6.910051671584558
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",145964.33333333334,"dynamic_vbp_f<512, 64, 8>",145964.33333333334,1,0.0
runtime compr ram2ram [µs],group_simple_f<8>,153338.33333333334,"dynamic_vbp_f<512, 64, 8>",168967.33333333334,0,9.69824710911071
runtime compr ram2ram [µs],group_simple_f<8>,146025.0,"dynamic_vbp_f<512, 64, 8>",147903.0,0,1.277863966685719
runtime compr ram2ram [µs],group_simple_f<8>,163027.66666666666,"dynamic_vbp_f<512, 64, 8>",246729.3333333333,0,40.854294943913914
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",128401.66666666669,"dynamic_vbp_f<512, 64, 8>",128401.66666666669,1,0.0
runtime compr ram2ram [µs],group_simple_f<8>,154801.33333333334,"dynamic_vbp_f<512, 64, 8>",192141.3333333333,0,21.52517034514827
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",129599.33333333331,"dynamic_vbp_f<512, 64, 8>",129599.33333333331,1,0.0
runtime compr ram2ram [µs],group_simple_f<8>,149947.33333333334,"dynamic_vbp_f<512, 64, 8>",154302.66666666666,0,2.862996439331677
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",130831.0,"dynamic_vbp_f<512, 64, 8>",130831.0,1,0.0
runtime compr ram2ram [µs],group_simple_f<8>,150796.33333333334,"dynamic_vbp_f<512, 64, 8>",153363.0,0,1.687711922917587
runtime compr ram2ram [µs],group_simple_f<8>,146057.33333333334,"dynamic_vbp_f<512, 64, 8>",152865.33333333334,0,4.555024264915787
runtime compr ram2ram [µs],group_simple_f<8>,153632.0,"dynamic_vbp_f<512, 64, 8>",177145.33333333334,0,14.217016079296046
runtime compr ram2ram [µs],group_simple_f<8>,145855.66666666666,"dynamic_vbp_f<512, 64, 8>",153319.0,0,4.989281623666895
runtime compr ram2ram [µs],group_simple_f<8>,155775.66666666666,"dynamic_vbp_f<512, 64, 8>",240455.0,0,42.742442954104185
runtime compr ram2ram [µs],group_simple_f<8>,146148.0,"dynamic_vbp_f<512, 64, 8>",155096.33333333334,0,5.940913964633365
runtime compr ram2ram [µs],group_simple_f<8>,154485.33333333334,"dynamic_vbp_f<512, 64, 8>",197774.66666666663,0,24.57805787391886
runtime compr ram2ram [µs],group_simple_f<8>,145658.33333333334,"dynamic_vbp_f<512, 64, 8>",154941.33333333334,0,6.17632088747049
runtime compr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",150384.66666666666,"static_vbp_f<vbp_l<bw, 8> >",150384.66666666666,1,0.0
runtime compr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",150277.0,"static_vbp_f<vbp_l<bw, 8> >",150277.0,1,0.0
runtime compr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",150391.66666666666,"static_vbp_f<vbp_l<bw, 8> >",150391.66666666666,1,0.0
runtime compr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",150540.0,"static_vbp_f<vbp_l<bw, 8> >",150540.0,1,0.0
runtime compr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",153123.66666666666,"static_vbp_f<vbp_l<bw, 8> >",153123.66666666666,1,0.0
runtime compr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",151971.0,"static_vbp_f<vbp_l<bw, 8> >",151971.0,1,0.0
runtime compr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",156946.0,"static_vbp_f<vbp_l<bw, 8> >",156946.0,1,0.0
runtime compr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",152382.66666666666,"static_vbp_f<vbp_l<bw, 8> >",152382.66666666666,1,0.0
runtime compr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",154746.33333333334,"static_vbp_f<vbp_l<bw, 8> >",154746.33333333334,1,0.0
runtime compr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",161867.33333333334,"static_vbp_f<vbp_l<bw, 8> >",161867.33333333334,1,0.0
runtime compr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",161790.33333333334,"static_vbp_f<vbp_l<bw, 8> >",161790.33333333334,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",164808.66666666666,"static_vbp_f<vbp_l<bw, 8> >",171291.33333333334,0,3.8575820688287332
runtime compr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",157512.0,"static_vbp_f<vbp_l<bw, 8> >",157512.0,1,0.0
runtime compr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",157178.66666666666,"static_vbp_f<vbp_l<bw, 8> >",157178.66666666666,1,0.0
runtime compr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",167975.33333333334,"static_vbp_f<vbp_l<bw, 8> >",167975.33333333334,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",165839.0,"static_vbp_f<vbp_l<bw, 8> >",173265.0,0,4.379777295460979
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",177843.66666666666,"static_vbp_f<vbp_l<bw, 8> >",179438.33333333334,0,0.8926655508347391
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",164937.33333333334,"static_vbp_f<vbp_l<bw, 8> >",170616.33333333334,0,3.384853490897134
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",176313.66666666666,"static_vbp_f<vbp_l<bw, 8> >",183637.3333333333,0,4.069257574873611
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",165827.33333333334,"static_vbp_f<vbp_l<bw, 8> >",173705.33333333334,0,4.640496054380629
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",186512.66666666663,"static_vbp_f<vbp_l<bw, 8> >",187089.3333333333,0,0.3087064130634665
runtime compr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",162151.0,"static_vbp_f<vbp_l<bw, 8> >",162151.0,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",184513.0,"static_vbp_f<vbp_l<bw, 8> >",193528.0,0,4.769323962215739
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",171561.33333333334,"static_vbp_f<vbp_l<bw, 8> >",193107.66666666663,0,11.816926217108273
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",188548.0,"dynamic_vbp_f<512, 64, 8>",188548.0,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",168445.66666666666,"static_vbp_f<vbp_l<bw, 8> >",182922.66666666663,0,8.240355562301653
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",176195.66666666666,"static_vbp_f<vbp_l<bw, 8> >",184528.0,0,4.619787445791845
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",172968.33333333334,"dynamic_vbp_f<512, 64, 8>",172968.33333333334,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",202401.0,"static_vbp_f<vbp_l<bw, 8> >",207117.0,0,2.3031954639356513
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",174525.33333333334,"static_vbp_f<vbp_l<bw, 8> >",205773.3333333333,0,16.433399713909054
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",199875.0,"dynamic_vbp_f<512, 64, 8>",199875.0,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",175697.66666666666,"dynamic_vbp_f<512, 64, 8>",175697.66666666666,1,0.0
runtime compr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",194616.3333333333,"static_vbp_f<vbp_l<bw, 8> >",194616.3333333333,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",177543.0,"dynamic_vbp_f<512, 64, 8>",177543.0,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",205318.3333333333,"dynamic_vbp_f<512, 64, 8>",205318.3333333333,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",171132.66666666666,"static_vbp_f<vbp_l<bw, 8> >",194353.66666666663,0,12.706904681342381
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",195103.66666666663,"static_vbp_f<vbp_l<bw, 8> >",223984.0,0,13.782478288154525
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",178998.0,"dynamic_vbp_f<512, 64, 8>",178998.0,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",215866.66666666663,"dynamic_vbp_f<512, 64, 8>",215866.66666666663,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",172758.33333333334,"dynamic_vbp_f<512, 64, 8>",172758.33333333334,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",198368.66666666663,"dynamic_vbp_f<512, 64, 8>",198368.66666666663,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",174310.33333333334,"dynamic_vbp_f<512, 64, 8>",174310.33333333334,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",209008.0,"dynamic_vbp_f<512, 64, 8>",209008.0,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",183064.66666666663,"dynamic_vbp_f<512, 64, 8>",183064.66666666663,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",212111.0,"dynamic_vbp_f<512, 64, 8>",212111.0,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",183373.3333333333,"dynamic_vbp_f<512, 64, 8>",183373.3333333333,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",180354.66666666663,"dynamic_vbp_f<512, 64, 8>",180354.66666666663,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",184915.66666666663,"dynamic_vbp_f<512, 64, 8>",184915.66666666663,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",189080.0,"dynamic_vbp_f<512, 64, 8>",189080.0,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",186637.3333333333,"dynamic_vbp_f<512, 64, 8>",186637.3333333333,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",225291.66666666663,"dynamic_vbp_f<512, 64, 8>",225291.66666666663,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",177295.66666666666,"static_vbp_f<vbp_l<bw, 8> >",219075.66666666663,0,21.081242000346464
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",201138.66666666663,"dynamic_vbp_f<512, 64, 8>",201138.66666666663,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",188175.0,"dynamic_vbp_f<512, 64, 8>",188175.0,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",210932.0,"dynamic_vbp_f<512, 64, 8>",210932.0,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",189743.0,"dynamic_vbp_f<512, 64, 8>",189743.0,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",170526.66666666666,"static_vbp_f<vbp_l<bw, 8> >",190674.0,0,11.155756449323652
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",181170.66666666663,"dynamic_vbp_f<512, 64, 8>",181170.66666666663,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",206698.0,"dynamic_vbp_f<512, 64, 8>",206698.0,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",192415.66666666663,"dynamic_vbp_f<512, 64, 8>",192415.66666666663,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",216831.66666666663,"dynamic_vbp_f<512, 64, 8>",216831.66666666663,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",181637.66666666663,"dynamic_vbp_f<512, 64, 8>",181637.66666666663,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",241317.3333333333,"dynamic_vbp_f<512, 64, 8>",241317.3333333333,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",183107.3333333333,"dynamic_vbp_f<512, 64, 8>",183107.3333333333,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",199015.66666666663,"dynamic_vbp_f<512, 64, 8>",199015.66666666663,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",184085.66666666663,"dynamic_vbp_f<512, 64, 8>",184085.66666666663,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",238450.0,"dynamic_vbp_f<512, 64, 8>",238450.0,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",197112.66666666663,"dynamic_vbp_f<512, 64, 8>",197112.66666666663,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",199869.66666666663,"dynamic_vbp_f<512, 64, 8>",199869.66666666663,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",185148.3333333333,"dynamic_vbp_f<512, 64, 8>",185148.3333333333,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",227640.0,"dynamic_vbp_f<512, 64, 8>",227640.0,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",185845.0,"dynamic_vbp_f<512, 64, 8>",185845.0,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",243078.66666666663,"dynamic_vbp_f<512, 64, 8>",243078.66666666663,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",199867.3333333333,"dynamic_vbp_f<512, 64, 8>",199867.3333333333,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",203946.0,"dynamic_vbp_f<512, 64, 8>",203946.0,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",187210.3333333333,"dynamic_vbp_f<512, 64, 8>",187210.3333333333,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",259960.3333333333,"dynamic_vbp_f<512, 64, 8>",259960.3333333333,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",187868.0,"dynamic_vbp_f<512, 64, 8>",187868.0,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",192577.0,"dynamic_vbp_f<512, 64, 8>",192577.0,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",204340.0,"dynamic_vbp_f<512, 64, 8>",204340.0,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",266807.3333333333,"dynamic_vbp_f<512, 64, 8>",266807.3333333333,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",204840.66666666663,"dynamic_vbp_f<512, 64, 8>",204840.66666666663,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",269355.0,"dynamic_vbp_f<512, 64, 8>",269355.0,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",189974.3333333333,"dynamic_vbp_f<512, 64, 8>",189974.3333333333,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",236448.66666666663,"dynamic_vbp_f<512, 64, 8>",236448.66666666663,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",205637.66666666663,"dynamic_vbp_f<512, 64, 8>",205637.66666666663,1,0.0
runtime compr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",217403.66666666663,"static_vbp_f<vbp_l<bw, 8> >",217403.66666666663,1,0.0
runtime compr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",217208.3333333333,"static_vbp_f<vbp_l<bw, 8> >",217208.3333333333,1,0.0
runtime compr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",217247.66666666663,"static_vbp_f<vbp_l<bw, 8> >",217247.66666666663,1,0.0
runtime compr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",215935.0,"static_vbp_f<vbp_l<bw, 8> >",215935.0,1,0.0
runtime compr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",222438.0,"static_vbp_f<vbp_l<bw, 8> >",222438.0,1,0.0
runtime compr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",220498.3333333333,"static_vbp_f<vbp_l<bw, 8> >",220498.3333333333,1,0.0
runtime compr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",221319.3333333333,"static_vbp_f<vbp_l<bw, 8> >",221319.3333333333,1,0.0
runtime compr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",221052.3333333333,"static_vbp_f<vbp_l<bw, 8> >",221052.3333333333,1,0.0
runtime compr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",227111.0,"static_vbp_f<vbp_l<bw, 8> >",227111.0,1,0.0
runtime compr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",228333.3333333333,"static_vbp_f<vbp_l<bw, 8> >",228333.3333333333,1,0.0
runtime compr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",227611.66666666663,"static_vbp_f<vbp_l<bw, 8> >",227611.66666666663,1,0.0
runtime compr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",229048.0,"static_vbp_f<vbp_l<bw, 8> >",229048.0,1,0.0
runtime compr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",231552.3333333333,"static_vbp_f<vbp_l<bw, 8> >",231552.3333333333,1,0.0
runtime compr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",230140.0,"static_vbp_f<vbp_l<bw, 8> >",230140.0,1,0.0
runtime compr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",241876.66666666663,"static_vbp_f<vbp_l<bw, 8> >",241876.66666666663,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",235188.66666666663,"static_vbp_f<vbp_l<bw, 8> >",243611.66666666663,0,3.51837683209633
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",242302.3333333333,"static_vbp_f<vbp_l<bw, 8> >",246337.3333333333,0,1.6515237199326838
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",235714.66666666663,"static_vbp_f<vbp_l<bw, 8> >",246644.66666666663,0,4.531891162743128
runtime compr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",238046.66666666663,"static_vbp_f<vbp_l<bw, 8> >",238046.66666666663,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",236991.3333333333,"static_vbp_f<vbp_l<bw, 8> >",251132.3333333333,0,5.794023509069765
runtime compr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",230362.66666666663,"static_vbp_f<vbp_l<bw, 8> >",230362.66666666663,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",234606.66666666663,"static_vbp_f<vbp_l<bw, 8> >",241693.3333333333,0,2.975715585415363
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",253380.66666666663,"static_vbp_f<vbp_l<bw, 8> >",257714.0,0,1.695706731433983
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",239474.3333333333,"static_vbp_f<vbp_l<bw, 8> >",258605.0,0,7.681774924744259
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",266809.0,"dynamic_vbp_f<512, 64, 8>",266809.0,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",239665.0,"static_vbp_f<vbp_l<bw, 8> >",261947.66666666663,0,8.88441147817903
runtime compr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",252635.66666666663,"static_vbp_f<vbp_l<bw, 8> >",252635.66666666663,1,0.0
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",237268.66666666663,"static_vbp_f<vbp_l<bw, 8> >",252399.0,0,6.179837617758455
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",260251.66666666663,"static_vbp_f<vbp_l<bw, 8> >",275576.0,0,5.719873864918027
runtime compr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",242605.66666666663,"static_vbp_f<vbp_l<bw, 8> >",273699.0,0,12.044568000547496
runtime compr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",237316.66666666663,"static_vbp_f<vbp_l<bw, 8> >",237316.66666666663,1,0.0
